time roll pitch yaw roll_d pitch_d yaw_d longitude latitude height roll_t pitch_t yaw_t longitude_t latitude_t height_t roll_signal pitch_signal yaw_signal throttle Kp_r_d Ki_r_d Kd_r_d Kp_p_d Ki_p_d Kd_p_d Kp_y_d Ki_y_d Kd_y_d Kp_r Ki_r Kd_r Kp_p Ki_p Kd_p Kp_y Ki_y Kd_y Kp_lon Ki_lon Kd_lon Kp_lat Ki_lat Kd_lat Kp_h Ki_h Kd_h
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 1250 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
6.798 0.99 -0.21 22.25 0.37 0.19 -0.19 0 0 20 2 -1 0 0 0 21 0 0 0 1210 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
6.898 0.98 -0.21 22.72 -0.44 -0.19 2.56 0 0 20 2 -2 0 0 0 21 0 0 0 1219 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
6.998 0.97 -0.21 23.3 -0.37 0.06 0.25 0 0 19 2 -1 0 0 0 21 0 0 0 1212 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.098 0.96 -0.2 23.69 -0.25 0.31 0.69 0 0 20 1 -1 0 0 0 21 0 0 0 1212 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.198 0.94 -0.21 24.25 -0.69 -0.81 0.81 0 0 20 2 -1 0 0 0 21 0 0 0 1216 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.298 0.94 -0.2 24.62 -1.69 -0.69 0.94 0 0 19 2 0 0 0 0 20 0 0 0 1209 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.398 0.94 -0.2 25.11 0.69 1.5 0.37 0 0 20 2 -2 0 0 0 21 0 0 0 1218 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.498 0.94 -0.2 25.46 0.75 0.37 1.12 0 0 20 2 -2 0 0 0 21 0 0 0 1217 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.598 0.93 -0.21 25.85 -0.25 0.37 0.94 0 0 20 1 -1 0 0 0 21 0 0 0 1214 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.698 0.93 -0.21 26.39 0 0.5 1.19 0 0 20 2 0 0 0 0 20 0 0 0 1200 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.798 0.93 -0.21 26.81 0.25 0.5 0.94 0 0 20 1 -1 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.898 0.93 -0.21 27.28 0.19 0.5 1.06 0 0 20 2 0 0 0 0 21 0 0 0 1214 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
7.998 0.93 -0.21 27.66 0.19 0.44 0.94 0 0 20 1 -1 0 0 0 21 0 0 0 1216 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.098 0.93 -0.21 28.2 0.06 0.31 1.12 0 0 20 2 0 0 0 0 21 0 0 0 1215 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.198 0.93 -0.21 28.56 0.06 0.19 0.88 0 0 20 2 -1 0 0 0 20 0 0 0 1207 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.298 0.93 -0.22 29.01 -0.06 0.31 1.06 0 0 20 3 -2 0 0 0 21 0 0 0 1212 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.398 0.93 -0.22 29.4 0 0.19 0.94 0 0 20 2 -1 0 0 0 21 0 0 0 1213 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.498 0.93 -0.22 29.88 -0.06 0.19 1.06 0 0 20 2 -1 0 0 0 21 0 0 0 1211 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.598 0.93 -0.22 30.28 0 0.13 0.94 0 0 19 2 -2 0 0 0 21 0 0 0 1215 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.698 0.93 -0.22 30.82 -0.06 0.13 1 0 0 19 2 -1 0 0 0 21 0 0 0 1219 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.798 0.93 -0.22 31.2 -0.13 0.19 1.06 0 0 20 2 0 0 0 0 20 0 0 0 1209 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.898 0.93 -0.21 31.53 -0.13 0.06 1 0 0 20 2 -1 0 0 0 20 0 0 0 1209 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
8.998 0.93 -0.21 31.94 -0.06 0.06 0.94 0 0 20 2 -1 0 0 0 21 0 0 0 1211 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.098 0.93 -0.21 32.29 -0.06 0.13 0.94 0 0 20 1 -2 0 0 0 21 0 0 0 1214 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.198 0.93 -0.21 32.74 -0.06 0.13 1 0 0 20 0 -1 0 0 0 22 0 0 0 1223 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.298 0.93 -0.21 33.08 -0.06 0.06 0.88 0 0 20 2 -2 0 0 0 21 0 0 0 1219 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.398 0.93 -0.21 33.56 -0.06 0.13 1 0 0 20 3 -1 0 0 0 20 0 0 0 1200 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.498 0.93 -0.21 33.94 0 0.13 1 0 0 19 2 -2 0 0 0 21 0 0 0 1212 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.598 0.93 -0.21 34.44 -0.19 0.19 1 0 0 19 2 -1 0 0 0 21 0 0 0 1211 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.698 0.93 -0.21 34.82 -0.06 0.13 1 0 0 19 2 0 0 0 0 21 0 0 0 1214 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.798 0.93 -0.21 35.29 -0.06 0.13 0.94 0 0 20 2 0 0 0 0 21 0 0 0 1210 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.898 0.93 -0.21 35.64 -0.13 0.13 1.06 0 0 19 2 -1 0 0 0 22 0 0 0 1226 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.998 0.93 -0.22 36.08 0 0.13 1 0 0 20 1 -2 0 0 0 22 0 0 0 1221 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.098 0.92 -0.22 36.43 -0.13 0.06 1 0 0 20 3 -1 0 0 0 21 0 0 0 1213 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.198 0.92 -0.22 36.85 -0.06 0.19 0.94 0 0 20 2 -1 0 0 0 21 0 0 0 1216 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.298 0.92 -0.21 37.09 -0.13 0.13 0.94 0 0 20 0 -2 0 0 0 22 0 0 0 1223 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.398 0.92 -0.21 37.47 0 0.25 0.94 0 0 20 3 -1 0 0 0 21 0 0 0 1214 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.498 0.92 -0.21 37.77 -0.06 0.19 1 0 0 20 2 -2 0 0 0 21 0 0 0 1217 0.38 0 0.45 0.38 0 0.45 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
