time roll pitch yaw roll_d pitch_d yaw_d longitude latitude height roll_t pitch_t yaw_t longitude_t latitude_t height_t roll_signal pitch_signal yaw_signal throttle Kp_r_d Ki_r_d Kd_r_d Kp_p_d Ki_p_d Kd_p_d Kp_y_d Ki_y_d Kd_y_d Kp_r Ki_r Kd_r Kp_p Ki_p Kd_p Kp_y Ki_y Kd_y Kp_lon Ki_lon Kd_lon Kp_lat Ki_lat Kd_lat Kp_h Ki_h Kd_h
9.126 1.34 0.76 -14.25 0.13 0.25 0.94 0 0 19 1 0 0 0 0 22 -0.54 -0.93 -18.7 1223 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.226 1.34 0.76 -14.41 0 0.13 0.94 0 0 20 1 0 0 0 0 22 0.59 -0.85 -19.38 1223 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.326 1.34 0.76 -14.47 0 0.19 1 0 0 19 2 0 0 0 0 22 0.52 -0.94 -19.45 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.426 1.34 0.76 -14.59 0 0.31 1 0 0 20 2 0 0 0 0 22 0.6 -1.09 -18.31 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.526 1.34 0.76 -14.63 0 0.19 1 0 0 19 2 0 0 0 0 22 0.59 -1.04 -18.78 1224 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.626 1.34 0.76 -14.72 0 0.19 1 0 0 22 2 0 0 0 0 21 0.59 -0.96 -19.03 1219 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.726 1.34 0.76 -14.88 0 0.25 0.94 0 0 19 2 0 0 0 0 22 0.59 -1.11 -19.32 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.826 1.34 0.76 -14.94 -0.06 0.25 1 0 0 19 2 0 0 0 0 22 0.68 -1.05 -21.3 1223 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
9.926 1.34 0.76 -15.11 0 0.25 1.06 0 0 19 2 0 0 0 0 22 0.56 -1.06 -21.77 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.026 1.34 0.76 -15.18 0 0.19 1.06 0 0 19 2 0 0 0 0 22 0.61 -1.05 -22.18 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.126 1.34 0.76 -15.31 -0.13 0.19 0.94 0 0 19 2 0 0 0 0 22 0.77 -1 -22.48 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.226 1.34 0.76 -15.37 0 0.19 1.06 0 0 18 2 0 0 0 0 22 0.48 -1.01 -22.95 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.326 1.34 0.76 -15.53 0 0.19 1 0 0 18 2 0 0 0 0 22 0.61 -1.08 -23.26 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.426 1.34 0.77 -15.6 -0.06 0.31 1 0 0 20 2 0 0 0 0 22 0.61 -1.35 -22.18 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.526 1.35 0.76 -15.72 0 0.19 1 0 0 18 2 0 0 0 0 22 0.65 -1.09 -22.49 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.626 1.35 0.76 -15.75 -0.06 0.19 0.94 0 0 19 2 0 0 0 0 22 0.69 -1.06 -24.35 1222 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.726 1.35 0.76 -15.93 0 0.19 1.06 0 0 19 2 0 0 0 0 22 0.59 -1.16 -23.25 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.826 1.35 0.76 -16.03 -0.06 0.13 0.94 0 0 19 2 0 0 0 0 22 0.67 -0.99 -25.08 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
10.926 1.35 0.76 -16.16 0 0.19 1 0 0 20 2 0 0 0 0 22 0.59 -1.1 -25.47 1222 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.026 1.34 0.76 -16.23 0 0.31 0.94 0 0 19 1 0 0 0 0 22 -0.21 -1.23 -25.86 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.126 1.35 0.75 -16.38 0 0.19 1 0 0 19 2 0 0 0 0 22 0.53 -1.13 -24.44 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.226 1.35 0.75 -16.46 -0.06 0.25 1 0 0 19 2 0 0 0 0 22 0.69 -1.17 -26.6 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.326 1.35 0.76 -16.53 0 0.19 0.94 0 0 19 2 0 0 0 0 22 0.53 -1.09 -26.96 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.426 1.35 0.76 -16.71 -0.06 0.25 1 0 0 19 2 0 0 0 0 21 0.7 -1.19 -27.39 1219 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.527 1.34 0.76 -16.8 0 0.19 0.94 0 0 19 2 0 0 0 0 22 0.54 -1.12 -26.28 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.627 1.34 0.76 -16.94 -0.06 0.25 1 0 0 19 2 0 0 0 0 22 0.7 -1.22 -28.17 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.727 1.34 0.76 -17.01 0 0.13 0.94 0 0 19 2 1 0 0 0 22 0.61 -0.2 -28.41 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.826 1.34 0.76 -17.13 -0.13 0.25 1 0 0 19 2 0 0 0 0 22 0.8 -1.23 -28.81 1222 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
11.927 1.34 0.76 -17.18 0 0.19 1 0 0 19 2 0 0 0 0 22 0.61 -1.22 -29.22 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.027 1.34 0.76 -17.35 0 0.19 1.06 0 0 19 2 0 0 0 0 22 0.61 -1.25 -29.59 1222 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.127 1.34 0.76 -17.4 0 0.19 1 0 0 19 2 0 0 0 0 22 0.55 -1.23 -28.22 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.226 1.34 0.76 -17.55 0 0.25 1.06 0 0 20 2 0 0 0 0 22 0.64 -1.25 -30.31 1222 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.327 1.34 0.76 -17.61 0 0.25 1 0 0 19 2 0 0 0 0 22 0.55 -1.27 -29.15 1223 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.426 1.34 0.76 -17.74 0 0.25 1 0 0 20 2 0 0 0 0 22 0.62 -1.29 -29.58 1222 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.527 1.34 0.77 -17.81 0 0.25 1 0 0 19 2 0 0 0 0 22 0.62 -1.29 -29.91 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.627 1.34 0.77 -17.96 0 0.13 1 0 0 19 2 0 0 0 0 22 0.62 -1.2 -31.77 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.727 1.34 0.77 -18.02 -0.06 0.19 1.06 0 0 19 2 0 0 0 0 22 0.64 -1.23 -30.68 1221 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.827 1.34 0.76 -18.05 0 0.19 1 0 0 19 2 0 0 0 0 22 0.64 -1.23 -30.68 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
12.927 1.34 0.77 -18.2 -0.06 0.25 0.94 0 0 19 2 0 0 0 0 22 0.63 -1.34 -32.88 1220 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.027 1.34 0.76 -18.24 0 0.19 1 0 0 19 2 0 0 0 0 22 0.67 -1.2 -33.24 1222 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.127 1.34 0.76 -18.34 0 0.25 1 0 0 19 2 0 0 0 0 22 0.51 -1.41 -33.63 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.227 1.34 0.76 -18.41 0 0.25 1.06 0 0 19 1 0 0 0 0 22 -5.82 -1.36 -34.08 1223 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.327 1.34 0.76 -18.52 0 0.25 1 0 0 19 2 0 0 0 0 22 0.64 -1.39 -34.37 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.427 1.34 0.76 -18.56 0 0.19 0.94 0 0 19 2 1 0 0 0 21 0.57 5.12 -34.64 1219 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.527 1.34 0.76 -18.67 0 0.25 1.06 0 0 19 2 0 0 0 0 22 0.64 -1.45 -35.13 1222 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.627 1.34 0.76 -18.7 -0.06 0.25 1 0 0 19 2 0 0 0 0 22 0.72 -1.37 -35.45 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.727 1.34 0.76 -18.8 0 0.25 0.88 0 0 19 2 0 0 0 0 22 0.58 -1.47 -35.66 1220 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.827 1.34 0.76 -18.83 0 0.19 0.94 0 0 19 2 0 0 0 0 22 0.7 -1.39 -36.23 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
13.927 1.34 0.76 -18.97 -0.06 0.31 0.94 0 0 19 2 0 0 0 0 22 0.74 -1.5 -36.58 1222 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
14.027 1.34 0.76 -19.04 0 0.25 1 0 0 19 2 0 0 0 0 22 0.64 -1.41 -37.05 1222 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
14.127 1.34 0.77 -19.18 0 0.31 0.88 0 0 19 2 0 0 0 0 22 0.64 -1.55 -37.28 1222 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
14.227 1.34 0.77 -19.25 0 0.25 1.06 0 0 19 2 0 0 0 0 22 0.64 -1.52 -37.87 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
14.328 1.34 0.77 -19.28 0 0.19 1.06 0 0 19 2 0 0 0 0 22 0.65 -1.37 -36.75 1220 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
14.428 1.34 0.77 -19.38 0 0.25 1 0 0 19 2 0 0 0 0 22 0.67 -1.46 -37.01 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
14.528 1.34 0.77 -19.43 -0.06 0.19 1.06 0 0 19 2 0 0 0 0 22 0.73 -1.48 -38.97 1220 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
14.628 1.34 0.77 -19.58 0 0.19 1.06 0 0 19 2 0 0 0 0 22 0.71 -1.41 -39.3 1221 0.5 0 3.3 0.5 0.03 3.3 1.5 0.5 0.3 1.7 0 0 1.7 0 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
